,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
1636,894332793.9808208,1161432281.899083,2400556059.7057586,6257877391.075648,8126247823.445502,9414961798.006174,10269760322.154985,10964562588.443216,11174803235.008718,11618732608.566519,8573022712.992225,4421266641.220478,2316127694.129422,824645239.7468356,502970262.59460014,10011181033.977057,17978459936.474796,13587453562.094969,7219662563.671869,2891632627.684686,0.0
1100,2819569681.7904916,2851478623.254352,3834214745.958664,7654024172.066701,9182865453.618963,10235224714.347984,10834195514.130966,11295936723.90612,11305140732.178112,11385141824.96364,8162008539.616848,4079420918.333069,2150359976.2843833,699799159.165375,429885027.30430657,7179672936.561893,11265108324.487232,8063045107.198563,4195212793.3862753,1660194346.815179,0.0
100,140933162742.94592,149121765236.46616,287399765526.62744,669481651416.164,854787984350.1654,1003072234342.5741,1141308298193.6392,1246678421407.53,1294622316936.8909,1403272522713.3784,1094833139267.2848,957425991404.8318,535720604550.28876,6583675417932.249,7072321758686.727,105084116230071.0,95176646327220.8,47553658514652.44,20696149276935.35,7241280086385.56,0.0
1630,129647218.47655469,213088486.28986537,686920409.4210312,1950317133.1824226,2737113682.4844522,3224330368.5240917,3496403314.253348,3712054152.444793,3809524543.60953,3885144582.4981074,2782140704.4529543,1392295045.7033668,739731727.6616137,144798393.55946833,59916135.926916726,565470052.3023995,1045232780.2534839,804458866.4630986,431642984.18931735,174108651.79700783,0.0
734,8638478872.257214,10354571726.854374,19176160993.933563,45335680011.24465,56137896615.28645,64577000058.91652,70403690907.1036,75039953136.16895,75904500193.22638,79152332094.20114,58970844983.27437,36004217978.62669,19316408850.428593,97765453572.51637,94158114028.41466,2173663578885.2778,1851672193816.4348,871919845410.9755,368000258098.64594,126097099011.14197,0.0
1832,17306218.64754313,50634780.25485579,249604111.7790064,783101144.8358794,1143492818.7740722,1370420186.8455212,1500913569.1120725,1603997733.0322819,1657639399.1285386,1710473669.3737237,1230999155.7376583,617637053.362189,327762813.89207494,54305252.549754694,17899131.621290036,4000312.1921152463,6250553.419110365,4711991.300711244,2530019.7171049137,1026473.7284038335,0.0
1184,18859717944.56382,12161712372.26514,8151363660.870631,9126361428.586163,8484023196.560794,8372206871.411763,8225797251.5844965,8271016968.957028,7897969012.84839,7371596860.373648,5452546898.513201,7116862412.385475,4039812513.181974,83785898498.89708,99574893088.89389,218899966614.04556,118031931096.82558,44115486957.95256,16803792755.515802,5378603401.527151,0.0
962,29489935745.835495,28129949728.908585,33958346950.983936,57393994843.13977,60397376438.52856,63412206431.89387,66411076863.64253,67905142763.35748,65967468302.275024,66151188036.2077,48695466286.45886,27949766682.079174,14864476536.30519,54475665053.83346,52925506189.23449,1029015606293.3413,1007248472358.3142,521906841503.0435,230227819465.6625,81209800132.82202,0.0
1457,1495907936.909474,1798305798.566134,3336021643.140898,7914774974.675939,9707094636.986227,10881721218.325872,11503291918.105036,11977660831.250881,11931006474.525528,11806750784.305334,8434247100.116692,4230055827.7217183,2239261888.4791155,571351029.4981678,300517953.02138156,4536220255.427635,7478592246.430997,5405418588.244879,2813970780.7327933,1112428519.1060536,0.0
756,10873195923.523989,11873879730.165457,17470213671.373177,38319000456.54606,46211361086.95164,52437164975.236305,57006729103.05124,60362852681.07761,60716598184.6052,63365183184.75471,46841599626.168976,24687780149.677452,12951413287.905005,15753589346.692486,12982680930.415264,317212680093.48346,437859807104.40155,282979417801.312,139369706510.6809,53037331779.41858,0.0
542,5821957235.411239,7049746108.87756,13073447511.324846,31189208974.7277,37795813838.0331,42340845055.01651,45036545050.44119,47171121130.86135,47131138442.02057,47345740430.45603,34390456829.116974,18094884246.46465,9550422318.253176,12549666736.112444,10206899204.16931,267101085140.5453,388910701902.1237,257730928281.33856,128247578861.86331,49108171302.57973,0.0
472,15913985041.949682,17139143402.309792,24732369278.262917,52615564052.90919,61838421308.24357,69027721542.77063,73914860103.90335,77477594808.23405,77264700913.82668,78925553225.84586,57747750894.05212,30275364671.308586,15957786319.923601,19969910666.419876,16641425160.03956,410379435019.8571,564762634049.075,363526266985.91376,178474664653.02902,67738897975.96297,0.0
1628,2008398255.6629744,2164173854.1295524,3520249016.146286,8401101447.772991,10977129486.437204,12786745996.533445,14036005503.13375,14982307032.464504,15333551653.357525,16198998322.15212,11901405807.322424,6046514067.096497,3164916049.3146706,1056127817.5528862,632514815.8036857,10693828187.664309,18469547569.49401,13730945590.349804,7241229870.035243,2886692839.975464,0.0
1538,18976254266.805195,11898333927.783136,7411214897.82272,7308819797.31407,6496050508.800986,6294971460.466264,6140489593.272405,6280994839.922176,6125612181.723156,5811876294.162701,4593649389.666682,9988278594.751144,5754804601.0859785,152542406591.15005,189828722324.01456,312240233705.78894,148462987944.1316,49900392996.25494,17936573101.278812,5499410878.030368,0.0
1903,4576274.60751839,87192394.832143,740943895.4104896,2471968954.7113237,3951284449.9494467,4859693664.50159,5404181206.236357,5829358892.893632,6118392544.362911,6443041124.804372,4650888289.069116,2327680330.861117,1238188041.524989,206257846.57609248,68077211.6047964,15857882.682236128,24861691.842867985,18740664.31869559,10057965.785061851,4078832.7876737267,0.0
117,50354249376.35965,60726173137.16864,183399155455.43915,560662883326.1001,865470669931.3705,1100251727389.4426,1311782873298.1733,1490525113789.0647,1586907716136.3452,1801604501774.273,1407016367246.065,907414778484.087,506597369811.4828,3031233924118.6416,3419225445338.618,47263963651476.164,45196727366993.56,23916284111671.33,10751648976032.807,3847909140870.1895,0.0
1233,22597824262.29661,19052984563.648624,19761934133.91169,30447425046.94813,33315445305.36502,36639586943.44656,39769159860.67095,42409330744.201126,42688558697.90238,45045609611.34776,34968733125.797935,39447840369.849686,22370264422.96029,394768879019.0194,470636012047.98944,2586116650739.3877,1604292619511.1738,629956032121.7112,244314555570.49643,79086581675.15105,0.0
1509,4607694578.979138,4322823753.461953,5333391723.096167,9241846769.292627,10205364717.744772,11000564081.372065,11502624517.193878,11848241784.001104,11670647360.64927,11610511300.057808,8428533497.27529,4480990771.551836,2366904485.014473,3892861505.1681094,3577722514.9647565,71846247963.72086,72128092991.3682,38453252603.41469,17294823891.97815,6196330190.890352,0.0
536,51156544950.922295,45472899541.995514,53375512279.8859,96575542342.92136,114985841034.34386,131519365682.33688,144999936922.21515,155777093349.90323,157593554452.2805,167353115382.74567,127133620896.29054,99070247268.58104,54645638693.02061,609952887146.1292,689752999480.7742,5200274419761.564,3960070251558.667,1773337482342.206,729595015283.1016,245279629590.43753,0.0
1559,2385145159.336906,2412202284.778643,3134886849.410616,6003778932.918653,6742786933.31914,7328958525.494293,7660115888.668679,7888993268.7153845,7760500870.986242,7656056371.286097,5485643228.72372,2777033115.406472,1461095879.1215162,819796717.1385311,602431654.4470615,12826492377.948967,18453909353.60195,12178232921.921228,6045028693.2528515,2310953213.6799684,0.0
943,19114561917.09658,13556854759.38415,11959224868.638615,19715162509.42416,24177335687.855618,27822516757.471313,30505088245.161224,32866653334.39284,33888909154.995514,35868548449.363594,27337850446.441353,28159290166.416245,15631873101.953543,269440772894.93555,329121440760.842,1127254133027.6743,776016542916.8748,353212522828.3998,149976117398.2637,51997421823.107346,0.0
156,126021950167.46184,116006114494.23079,142293511667.21295,266473026980.5818,312093087936.42236,353970344616.4761,389735388051.8463,418387597645.81244,423801298278.7286,451321937203.7153,345008338473.07367,297177881594.1995,163968126448.19067,2086195910758.2722,2360619823587.451,22301055186986.465,18937447190813.47,9432591491732.434,4145402064581.056,1466679465028.887,0.0
261,20860095515.283024,23678223211.029533,42570627976.69613,99115223247.43474,122794270378.65793,139254578748.7169,150169087871.17456,158636498027.6176,160427948129.64603,164800670023.6931,121347045037.80484,69895777960.09598,37187210467.33516,137528427972.05948,133591127126.64261,2758230004132.3906,2361473075111.517,1138067462800.2197,488919936522.32153,170015352607.77136,0.0
802,16447848.915820615,503268610.32348543,6656006531.715094,26046191745.604607,45798531263.52196,59983687834.77363,71256032728.1842,79888721815.40526,85437548829.41591,96762710370.95064,72659348157.78502,36942446445.705376,20039004526.51806,3477558877.6363406,1161051441.5491526,59967322.62349136,24978092.62595799,10889900.596448803,5578158.115637889,2576000.476127426,0.0
1248,1591543252.4148824,2021803156.535062,3623186400.803228,8203912649.147542,9217171587.754372,9899455826.949133,10210344658.570467,10467736636.242188,10127199840.00696,9668465152.831001,6872921046.805244,3468139477.1041136,1848391792.5026686,1054242677.88675,762839223.9609382,17482439343.097645,26754681821.329243,18471207820.56412,9406503171.915272,3663294872.679147,0.0
1747,210618308.711895,583445839.7823902,2527970128.502041,7843404323.336738,11282062281.605606,13410867867.397667,14622914118.443815,15587613345.579296,16070375253.656403,16534738039.173124,11948580309.626884,6041059576.922137,3172995764.8193736,586046949.2074825,222012051.8212031,1587481582.3473573,2984113654.8404427,2306470745.127884,1239922028.0297968,500638242.98045474,0.0
1627,2589770725.2054634,2406835061.5343666,2692370373.807987,4397982993.345989,4569615316.395843,4750346339.212418,4813844143.734487,4859871560.914991,4647772854.60539,4405169935.372085,3112462617.614618,1564080715.0296543,832985583.0913969,532235595.84087646,411152015.03502965,8317785820.270619,11867769053.5215,7898081553.814802,3950079683.0760136,1519802779.729763,0.0
51,273617355019.90106,279689905791.23737,490669405875.6136,1088786142467.7115,1373955932784.5479,1609354665372.6724,1803205696655.9531,1941899419774.9653,2015784647634.8152,2174569899133.9292,1706425206857.1921,1825601268910.5925,1046723994283.7958,16291741951877.746,18170679578930.86,238974305723929.34,199994028538749.38,96675304965240.25,41646080234266.93,14498589693477.504,0.0
654,23947494373.93239,22653780476.954784,27008182903.74821,48991691490.411705,57719176979.78996,65544047443.73443,71973075268.56656,76286847253.12476,76963655186.71274,81485537583.27652,60611090867.886856,32571113029.897987,17411394231.382347,31479406452.725292,29234892230.061516,521866996846.5043,587032039829.0034,346700925614.0031,164997662150.1186,61547069006.59451,0.0
1427,4257814202.823004,3731883755.0549536,3570784586.901806,4956225079.380884,4852599225.967959,4918579439.72742,4912996695.435855,4890312155.026941,4615436221.055992,4331136359.915699,3054485851.0839515,1595821882.4556522,854466493.524311,1604783486.788111,1525929387.8666322,28501283919.96905,28885566504.421143,16005559182.604898,7412188394.188417,2719208913.640588,0.0
1543,101401298.7628616,317364612.47893846,2254108365.621129,7722861710.664693,12585966268.548275,15804897400.250004,18020971929.07009,19712448996.182953,20863617181.090332,22674673648.882393,16648194678.9266,8413245588.82975,4504267027.950131,906261803.1351225,373917362.20030105,4640655473.299431,8831212867.950396,6843880708.709376,3682966166.0988426,1487728142.6662354,0.0
1644,6590649.352937459,230918857.84075102,2218017047.446616,7763188743.040867,12743675291.686436,16001176050.14963,18219005023.141144,19896703078.848904,21030788437.296864,22827879973.57628,16793064865.464043,8501705601.836894,4526530749.092928,849039687.4240916,323098047.06196105,3432560978.7873464,6617552554.660788,5144275230.850239,2772085591.6253524,1120543954.4578514,0.0
1553,7383029.489078247,264832168.97960135,2736620218.8774667,9769906787.023947,16281361382.797306,20596707997.27596,23606810126.39164,25898622064.82626,27473982620.394497,30031763747.965923,22145784112.380554,11211405789.944185,5990448789.0563755,1021977624.3116978,338651503.7424289,17022518.398271337,6646924.348509965,2711398.593282889,1378075.620744403,649753.5175201437,0.0
1810,2528950.5301825423,73439686.37158862,828474750.0662667,2949157528.5094624,4999269646.887274,6326252200.18959,7199608175.334198,7871069585.91882,8373815875.34626,9066936393.197367,6599117061.358985,3307308989.482914,1774113931.9151683,297711534.82814866,98337893.85821235,4910403.959585147,1906813.133724659,773766.7202402703,393117.9301314897,185738.6940952978,0.0
606,26283652946.874912,20650094088.12368,17211874034.26868,22474555566.443195,22586476516.163517,23219781122.89162,23563009963.719383,23818323380.320435,23021544857.860306,22365170263.276424,16150717151.001598,10761931577.295584,5855260787.190676,48325168183.1141,54473157092.076706,256546517627.78104,202168478365.25055,102593115335.55235,46156753908.58539,16682326359.45039,0.0
1219,77630371.69918327,362380319.2442337,2567160249.7276473,8597574539.221064,13621676442.189854,16835843282.147488,18897648983.436974,20494769764.569584,21549719665.838898,22976389450.03415,16755582264.607351,8456109238.215054,4501635950.549529,886572043.1519498,360447716.5489316,4313586525.552362,8212709209.989858,6365350002.697555,3425647839.5310097,1383826848.592315,0.0
1696,1215768217.200594,1419263755.3752172,2458497820.3429646,5784580162.23301,7131279914.341736,8013857057.27411,8503972078.945101,8904077849.343824,8908780128.3593,8941761199.899172,6452187626.683785,3257602985.2871656,1706650797.3110552,517328368.3715881,299933031.61915964,5106295433.193108,7822563305.501995,5442930862.763092,2788689132.6458297,1091757216.2420814,0.0
1619,151684500.17006195,413537146.43001276,1898812353.6410265,5996854008.098835,8712825626.45539,10450648821.803667,11529963996.306063,12374593190.525885,12839279460.941292,13441602492.053844,9827690332.904404,5007646312.396324,2631900778.8509517,558184818.9524007,242705236.53415224,3345301066.1383977,6337146098.986713,4905603040.281309,2638599270.8845983,1065591828.9618909,0.0
1119,103736438.58398221,188203457.4073262,537687942.6801488,1438270536.1087058,1797925220.4502268,2009883719.0284283,2108606229.6436431,2192503975.440686,2167556405.8502536,2103303064.491709,1487311882.789362,737591930.6494596,395180441.1463567,77718959.53264873,32716233.88388498,305497046.2129856,563147778.0088364,433142375.8111376,232343810.1106511,93707276.02675003,0.0
194,37429102530.55757,41501557125.07158,71454458908.06667,169377916427.53207,214755043860.57526,248234280761.4429,272386707153.965,290639520954.6979,295884588710.21594,310450275622.38184,230711905972.45145,125474294459.05798,66213544741.53744,122031241077.58511,108862180079.03622,2522843181194.494,3154129858592.9746,1965622513805.5493,957947542061.0785,362790991771.87616,0.0
147,16274422644.044348,24687899163.020546,111925621483.2925,394075868926.7128,641861729070.8888,841936726484.92,1029494576276.5001,1183891242888.3223,1316439778726.873,1532460992522.9026,1248269581572.8894,1163404905274.459,665043760585.4734,8587196485818.745,10394480110642.47,153415149457632.97,117294688865491.52,52269170354552.68,21464481208077.023,7202990298908.162,0.0
1244,596563445.6258307,799739936.4482801,1454588398.9525661,3326622927.4767833,3715543999.451179,3974722565.8397284,4084831963.568576,4182647979.112116,4027687201.9046044,3819368314.0548472,2694066092.453644,1334937573.5824735,713845535.883716,206698592.3526917,116043424.40699276,1924039329.1181548,3493555507.7011447,2666926699.153505,1425105695.1827335,573227369.7739757,0.0
